frame_idx,duck_id,x,y
84,1,-0.504404520150274,-0.9230018585920333
84,2,-0.7256976366043091,-1.1635100126266478
84,3,-0.6680101454257965,-1.0675251960754393
84,4,-0.590257316827774,-0.9654376089572906
84,5,-0.7521076202392578,-1.0907880544662474
84,6,-0.7532681822776794,-1.0662279605865477
85,0,-0.5701499283313751,-0.9305703520774841
85,1,-0.5027535527478904,-0.9179190427064895
85,2,-0.7188170701265335,-1.1629907369613646
85,3,-0.6608830243349075,-1.0664921283721922
85,4,-0.5877002775669098,-0.9579086780548095
85,5,-0.7443985491991043,-1.0880985736846922
85,6,-0.7453086078166962,-1.0633331716060637
86,0,-0.5580211952328682,-0.9342133432626724
86,1,-0.49415552476421,-0.9173747032880782
86,2,-0.7090673297643661,-1.1632368743419645
86,3,-0.6499045044183731,-1.06763978600502
86,4,-0.5797032564878464,-0.9533290445804595
86,5,-0.7368859201669693,-1.0902095317840574
86,6,-0.7381741553544998,-1.065788674354553
87,0,-0.5513920783996582,-0.9333710253238677
87,1,-0.48856011405587196,-0.911240416765213
87,2,-0.7053451240062714,-1.1657396733760832
87,3,-0.6461073905229568,-1.0703581452369688
87,4,-0.5741214528679848,-0.9470963358879089
87,5,-0.7341441959142685,-1.0928347885608671
87,6,-0.7357520312070847,-1.0682012617588041
88,0,-0.545185174793005,-0.9360205560922622
88,1,-0.48848431650549173,-0.908743779361248
88,2,-0.6956148147583008,-1.1757473230361937
88,3,-0.6369635760784149,-1.0760996818542479
88,4,-0.5644810795783997,-0.9436909288167953
88,5,-0.7241963148117065,-1.1004057109355925
88,6,-0.7257250994443893,-1.0750298976898192
89,0,-0.5387356728315353,-0.9476476341485977
89,1,-0.4831891115754843,-0.918376426398754
89,2,-0.6881150901317596,-1.1858857750892637
89,3,-0.6310353428125381,-1.0885721027851103
89,4,-0.5613688044250011,-0.950430217385292
89,5,-0.7171106338500977,-1.1104311525821684
89,6,-0.7189652472734451,-1.0851191163063048
90,0,-0.5268182624131441,-0.9411575078964233
90,1,-0.47328687459230423,-0.914022247493267
90,2,-0.680139347910881,-1.1836666047573088
90,3,-0.6207698285579681,-1.0834591269493101
90,4,-0.5508578307926655,-0.944803449511528
90,5,-0.7101913243532181,-1.107680696249008
90,6,-0.7120408713817596,-1.0819080352783201
91,0,-0.5165707562118769,-0.9368793845176696
91,1,-0.4665028601884842,-0.9160354390740394
91,2,-0.6723757833242416,-1.1954568803310393
91,3,-0.6106424033641815,-1.086392271518707
91,4,-0.5442950651049614,-0.9435713022947311
91,5,-0.7034388035535812,-1.1154103755950926
91,6,-0.7052004486322403,-1.0879431545734404
92,0,-0.5156402196735144,-0.9249409690499305
92,1,-0.46724528819322586,-0.9085089370608329
92,2,-0.6659515351057053,-1.1676557838916777
92,3,-0.6073752641677856,-1.0665932476520537
92,4,-0.5453638881444931,-0.9330254673957824
92,5,-0.6974462270736694,-1.0915354967117308
92,6,-0.6996324360370636,-1.0658318281173704
93,0,-0.5028776379767805,-0.9190867945551872
93,1,-0.45585640519857407,-0.9020932272076606
93,2,-0.6578699201345444,-1.1634628057479857
93,3,-0.5978865921497345,-1.0624551951885222
93,4,-0.5346057340502739,-0.9267386078834533
93,5,-0.6886915117502213,-1.0865146100521086
93,6,-0.6906515210866928,-1.060596990585327
94,0,-0.5024560147430748,-0.9190440878272056
94,1,-0.4583079032599926,-0.8994557663798332
94,2,-0.6528992205858231,-1.1749305605888365
94,3,-0.5938741788268089,-1.067703592777252
94,4,-0.531906746327877,-0.9244382262229919
94,5,-0.6838214099407196,-1.0934483885765074
94,6,-0.6857986301183701,-1.0661283016204832
95,0,-0.4979917628224939,-0.9148290932178497
95,1,-0.4502652809023857,-0.8935630872845649
95,2,-0.6532859057188034,-1.1555248677730559
95,3,-0.5931884795427322,-1.0560830712318419
95,4,-0.5284221488982439,-0.911375868320465
95,5,-0.6848810464143753,-1.0807998061180113
95,6,-0.68702831864357,-1.0552964091300963
96,0,-0.4983362389029935,-0.9108343005180358
96,1,-0.44762828201055527,-0.88523491024971
96,2,-0.6505383551120758,-1.151945489645004
96,3,-0.5913288220763206,-1.0516836524009703
96,4,-0.5220418181270361,-0.9016418486833572
96,5,-0.6814626306295395,-1.0751266062259672
96,6,-0.6834585666656494,-1.0495352178812025
97,0,-0.5080882925540209,-0.917342785000801
97,1,-0.4657438099384308,-0.8855568125844001
97,2,-0.6503970474004745,-1.1669972717761992
97,3,-0.5960769727826118,-1.0651347219943998
97,4,-0.5312924198806286,-0.9039918959140777
97,5,-0.6798807680606842,-1.0906022071838377
97,6,-0.6820968687534332,-1.0644790410995482
98,0,-0.5068432232365012,-0.9171490177512168
98,1,-0.4659845530986786,-0.8826123729348182
98,2,-0.6522776186466217,-1.1548928797245024
98,3,-0.5964918658137321,-1.0574596107006071
98,4,-0.5272213276475668,-0.8977711826562881
98,5,-0.6808684468269348,-1.0806162536144255
98,6,-0.6827141493558884,-1.0556233108043669
99,0,-0.5020209825597703,-0.916198532283306
99,1,-0.45216524600982666,-0.875652465224266
99,2,-0.6569457203149796,-1.1706369400024412
99,3,-0.5968172326683998,-1.0652029395103453
99,4,-0.5164238251745701,-0.8895712375640868
99,5,-0.6884773969650269,-1.0918470501899717
99,6,-0.6905646324157715,-1.065183001756668
100,0,-0.504317534621805,-0.9209923475980758
100,1,-0.45196936279535294,-0.875776346027851
100,2,-0.6489839106798172,-1.173016059398651
100,3,-0.5929646715521812,-1.0686432301998137
100,4,-0.5116639714688063,-0.8905132293701171
100,5,-0.6803381592035294,-1.0949793636798857
100,6,-0.6827387660741806,-1.0685202956199644
101,0,-0.5056514525786042,-0.9235449388623237
101,1,-0.443167120218277,-0.87345312833786
101,2,-0.6524493545293808,-1.1837908208370207
101,3,-0.5951368883252144,-1.075232672691345
101,4,-0.5062433485873044,-0.890460181236267
101,5,-0.6837285757064819,-1.102871137857437
101,6,-0.6859567314386368,-1.0754950821399687
102,0,-0.5094615239650011,-0.9259569525718688
102,1,-0.43855610489845276,-0.8746384486556052
102,2,-0.6613191515207291,-1.1875559270381926
102,3,-0.6019530817866325,-1.0783957123756407
102,4,-0.5072616604156792,-0.8900386944413184
102,5,-0.6923401802778244,-1.1059046268463133
102,6,-0.6943337619304657,-1.0783414125442503
103,0,-0.5096108298748732,-0.9229136288166045
103,1,-0.4377233684062958,-0.8707962587475776
103,2,-0.655137687921524,-1.1860915303230284
103,3,-0.5979537591338158,-1.075714188814163
103,4,-0.5089439153671265,-0.881615962088108
103,5,-0.6851328760385513,-1.103770840167999
103,6,-0.6870434135198593,-1.0760590612888334
104,0,-0.5064831888303161,-0.9201350837945937
104,1,-0.4326707795262337,-0.8718774944543838
104,2,-0.652010127902031,-1.1703769147396086
104,3,-0.595360778272152,-1.0663186788558958
104,4,-0.5071580153889954,-0.87572852820158
104,5,-0.6818510740995407,-1.0917824089527128
104,6,-0.6838268339633942,-1.0653390169143675
105,0,-0.5019000008469447,-0.9132997050881385
105,1,-0.42714596539735794,-0.8679920241236686
105,2,-0.6486104875802994,-1.1609785437583922
105,3,-0.5911312624812126,-1.0574946284294127
105,4,-0.506799079477787,-0.8696007311344146
105,5,-0.6781458705663681,-1.0843221127986906
105,6,-0.6799555867910385,-1.0583537995815275
106,0,-0.5203953441232443,-0.9506910324096679
106,1,-0.4175603985786438,-0.8702795386314391
106,2,-0.6608095467090607,-1.13145734667778
106,3,-0.5589450597763062,-0.9379954069852828
106,4,-0.5060241175815463,-0.8692565888166427
106,5,-0.6982841193675995,-1.1290470242500303
106,6,-0.799463301897049,-1.1731630146503447
107,0,-0.5175269115716219,-0.9436133086681365
107,1,-0.4139103591442108,-0.8686691179871558
107,2,-0.6623229831457138,-1.1365754783153532
107,3,-0.5520398393273354,-0.9303988099098205
107,4,-0.5032155462540686,-0.8674775168299674
107,5,-0.6923099607229233,-1.1250947594642637
107,6,-0.7975002825260162,-1.1727249801158903
108,0,-0.5247050728648901,-0.943600434064865
108,1,-0.4147985875606537,-0.8633394792675971
108,2,-0.6528715193271637,-1.1286975324153898
108,3,-0.5520748570561409,-0.9268820613622665
108,4,-0.5099518708884716,-0.8653309971094131
108,5,-0.6915642768144608,-1.1205177187919615
108,6,-0.7940316498279572,-1.1664187788963316
109,0,-0.5168179050087929,-0.9409129500389098
109,1,-0.4070247784256935,-0.8611510016024112
109,2,-0.6385117918252945,-1.124254274368286
109,3,-0.5370183400809765,-0.9184052750468253
109,4,-0.503303945530206,-0.8593597143888473
109,5,-0.6719270646572113,-1.1092322945594786
109,6,-0.772410124540329,-1.1548323810100554
110,0,-0.5117266504094005,-0.9393794566392898
110,1,-0.3941340148448944,-0.8593341402709483
110,2,-0.639876127243042,-1.1177008032798765
110,3,-0.5259160585701466,-0.9093753799796104
110,4,-0.5003294644120615,-0.8527937375009059
110,5,-0.6629981696605682,-1.094425070285797
110,6,-0.7627731561660767,-1.1370295166969298
111,0,-0.505640915594995,-0.9301296055316924
111,1,-0.38165486603975296,-0.8527762956917285
111,2,-0.636933222413063,-1.1046575188636778
111,3,-0.5126441307365894,-0.8994403436779975
111,4,-0.4950236985459924,-0.8456496402621269
111,5,-0.6511506587266922,-1.0769950926303862
111,6,-0.7507840692996979,-1.1157684504985808
112,0,1.8289759159088135,-0.9009840667247772
112,1,2.882415771484375,-0.8294328778982162
112,2,0.3289792537689209,-1.103759694099426
112,3,1.7211132049560547,-0.8752399265766143
112,4,1.7513973712921143,-0.8308037865906953
112,5,0.23341208696365356,-1.0767414450645445
112,6,-1.2359395027160645,-1.1500630557537077
113,0,-0.48991659842431545,-0.9170852705836295
113,1,-0.37192583084106445,-0.8437194742262363
113,2,-0.6277606040239334,-1.0845248878002165
113,3,-0.49199086986482143,-0.8910948365926742
113,4,-0.48982824478298426,-0.8450636036694049
113,5,-0.6280450522899628,-1.0674296796321867
113,6,-0.7284975349903107,-1.1095455467700956
114,0,-0.48142108134925365,-0.9053943037986755
114,1,-0.36081312596797943,-0.8430279336869716
114,2,-0.6176289170980453,-1.0746988236904143
114,3,-0.48015819676220417,-0.8891067087650298
114,4,-0.4836140498518944,-0.8383349061012267
114,5,-0.6155516132712364,-1.0600508034229277
114,6,-0.7166294008493423,-1.100384759902954
115,0,-0.4777654577046633,-0.9026405245065688
115,1,-0.35238707065582275,-0.8390163213014602
115,2,-0.6150887235999107,-1.0771638631820677
115,3,-0.47620596177875996,-0.8875828564167022
115,4,-0.48182949237525463,-0.8347634516656398
115,5,-0.6108484715223312,-1.0632196247577665
115,6,-0.7094713002443314,-1.1049477040767668
116,0,-0.475714361295104,-0.8901192799210548
116,1,-0.344540074467659,-0.8225467476993799
116,2,-0.6179620996117592,-1.0602135241031645
116,3,-0.4751350563019514,-0.8729322806000709
116,4,-0.4852887410670519,-0.824134300649166
116,5,-0.6132503971457481,-1.0462692707777022
116,6,-0.7149083763360977,-1.0865471243858336
117,0,-0.46365152671933174,-0.8890066400170326
117,1,-0.3417281061410904,-0.8074080377817153
117,2,-0.6042628660798073,-1.0690928876399992
117,3,-0.46427619829773903,-0.8689474418759345
117,4,-0.47704075276851654,-0.8190784763544797
117,5,-0.6002872884273529,-1.052033472061157
117,6,-0.700968399643898,-1.0957708835601805
118,0,-0.45400987565517426,-0.8825192108750343
118,1,-0.3415672034025192,-0.8115249697118997
118,2,-0.6034764349460602,-1.0618257999420164
118,3,-0.46380701661109924,-0.870655308663845
118,4,-0.4744257889688015,-0.8247035361826419
118,5,-0.5970517322421074,-1.045588794350624
118,6,-0.6966160237789154,-1.087356525659561
119,0,-0.44624051824212074,-0.8643507540225982
119,1,-0.3373450040817261,-0.8022419202141463
119,2,-0.600796066224575,-1.0668243348598478
119,3,-0.45952968299388885,-0.8650534778833389
119,4,-0.4676144905388355,-0.8112569304183125
119,5,-0.5947946384549141,-1.0501401603221892
119,6,-0.6964935660362244,-1.0958022356033323
120,0,-0.43671632558107376,-0.8687754824757575
120,1,-0.3357742726802826,-0.8017649153014644
120,2,-0.6029543951153755,-1.064031648635864
120,3,-0.4620872661471367,-0.8669779330492019
120,4,-0.4639521352946758,-0.8105408653616905
120,5,-0.5964047089219093,-1.0472036331892012
120,6,-0.6952310800552368,-1.090555953979492
121,0,-0.4201756790280342,-0.8570603907108306
121,1,-0.3163767606019974,-0.7935727017000317
121,2,-0.5974733084440231,-1.0499678432941435
121,3,-0.45176713168621063,-0.8605159625411033
121,4,-0.44669755920767784,-0.7994302652776241
121,5,-0.5909542888402939,-1.03781181871891
121,6,-0.6929316967725754,-1.0799831330776213
122,0,-0.4179076999425888,-0.850609067082405
122,1,-0.32258443534374237,-0.7895680816844105
122,2,-0.5921599119901657,-1.041550952196121
122,3,-0.45413951575756073,-0.8594643987715244
122,4,-0.44331786781549454,-0.7926014393568038
122,5,-0.5855826735496521,-1.0373532503843306
122,6,-0.6836922317743301,-1.080267000198364
123,0,-0.4054823964834213,-0.8327863618731498
123,1,-0.30630268156528473,-0.7812215492129325
123,2,-0.5893272534012794,-1.0299167960882185
123,3,-0.4490085430443287,-0.8580166056752204
123,4,-0.42941921949386597,-0.7794695507735013
123,5,-0.5843407958745956,-1.0352350801229475
123,6,-0.6807809174060822,-1.0759322822093962
124,0,-0.40556371212005615,-0.82708569355309
124,1,-0.3188723176717758,-0.7836287330836057
124,2,-0.5887247622013092,-1.0284136563539503
124,3,-0.4565754495561123,-0.8607183575630187
124,4,-0.42967700958251953,-0.7763122759759425
124,5,-0.5873812139034271,-1.040642726421356
124,6,-0.6830296218395233,-1.0842945158481596
125,0,-0.3882748708128929,-0.8226509571075439
125,1,-0.29564347863197327,-0.783413990586996
125,2,-0.5810743272304535,-1.0157762944698332
125,3,-0.44712914153933525,-0.86378835439682
125,4,-0.41315560042858124,-0.7710431210696697
125,5,-0.5826920196413994,-1.0352841198444365
125,6,-0.6806948035955429,-1.0746946215629576
126,0,-0.37525610625743866,-0.8139003675431012
126,1,-0.28838443756103516,-0.7772728197276592
126,2,-0.5809373781085014,-1.005048382282257
126,3,-0.44678933545947075,-0.8668886974453925
126,4,-0.3988678902387619,-0.7596225284039974
126,5,-0.5850201398134232,-1.0389869540929793
126,6,-0.6815215945243835,-1.0771046757698057
127,0,-0.3672880530357361,-0.8127203287556767
127,1,-0.28670360147953033,-0.780803906917572
127,2,-0.5753417164087296,-0.9974466443061828
127,3,-0.4436100199818611,-0.8719440877437591
127,4,-0.39021606743335724,-0.7614533931016921
127,5,-0.5871227607131004,-1.0400645911693571
127,6,-0.6911204159259796,-1.0786339223384855
128,0,-0.3747585266828537,-0.7983401478966697
128,1,-0.3120822310447693,-0.7728977438062429
128,2,-0.5732075273990631,-0.988763678073883
128,3,-0.45316779240965843,-0.871896880865097
128,4,-0.35721077024936676,-0.7643016643822192
128,5,-0.5854178816080093,-1.0421015352010725
128,6,-0.6822165846824646,-1.0830910980701445
129,0,-0.4528634697198868,-0.8382497794926166
129,1,-0.32129238545894623,-0.8428939536213874
129,2,-0.5726610571146011,-0.9841292232275008
129,3,-0.45038991421461105,-0.8765181705355644
129,4,-0.33795061707496643,-0.7594035111367702
129,5,-0.5881248638033867,-1.0425608485937117
129,6,-0.6858634650707245,-1.080254930257797
130,0,-0.4462708532810211,-0.8377048291265964
130,1,-0.31372635066509247,-0.843763194233179
130,2,-0.5602343715727329,-0.9908874958753585
130,3,-0.4429843798279762,-0.8795049741864204
130,4,-0.3279978036880493,-0.7469438344240188
130,5,-0.5783408209681511,-1.0612741291522978
130,6,-0.6755296885967255,-1.10131858587265
131,0,-0.44255029037594795,-0.8387032032012939
131,1,-0.31194284558296204,-0.8443943366408347
131,2,-0.5621349141001701,-0.9727339774370193
131,3,-0.44017868489027023,-0.8792966783046722
131,4,-0.3208189159631729,-0.7499670527875423
131,5,-0.5800439715385437,-1.0578965723514555
131,6,-0.6801691651344299,-1.0990424633026121
132,0,-0.4491872936487198,-0.8383915863931178
132,1,-0.3202030509710312,-0.8446751005947589
132,2,-0.5609565898776054,-0.9651470512151717
132,3,-0.44689977169036865,-0.8796085223555564
132,4,-0.32551947236061096,-0.7389307498931884
132,5,-0.5820000618696213,-1.0567162513732908
132,6,-0.6771921515464783,-1.0958438396453856
133,0,-0.4377515837550163,-0.8393142327666282
133,1,-0.29739364981651306,-0.8454383678734302
133,2,-0.5544646345078945,-0.9569982320070266
133,3,-0.43554917722940445,-0.8795331001281738
133,4,-0.302816241979599,-0.7313165917992591
133,5,-0.5792222917079926,-1.0491224408149717
133,6,-0.6772660315036774,-1.0840672135353087
134,0,-0.4329570531845093,-0.8374476574361324
134,1,-0.28931811451911926,-0.8429330095648765
134,2,-0.5516614317893982,-0.9495144367218017
134,3,-0.43101514130830765,-0.877247641980648
134,4,-0.2862030267715454,-0.7272098094224929
134,5,-0.580294594168663,-1.0455118894577025
134,6,-0.6824741363525391,-1.081399071216583
135,0,-0.4344155192375183,-0.8354640521109103
135,1,-0.29853203892707825,-0.8408939942717552
135,2,-0.543830644339323,-0.9337894201278686
135,3,-0.4325568974018097,-0.8751046389341354
135,4,-0.29075558483600616,-0.7225707948207855
135,5,-0.5760106071829796,-1.0457983344793318
135,6,-0.6748256087303162,-1.0826731503009794
136,0,-0.4603363238275051,-0.7742484875023364
136,1,-0.16981112957000732,-0.7686280600726604
136,2,-0.6142245009541512,-1.065241652727127
136,3,-0.5363656617701054,-0.9263519525527953
136,4,-0.2902262657880783,-0.719249378144741
136,5,-0.5892634317278862,-1.0678782641887663
136,6,-0.6465455740690231,-1.093517231941223
137,0,-0.46701351925730705,-0.7793405309319495
137,1,-0.20511165261268616,-0.7756636284291744
137,2,-0.6106305718421936,-1.0764427363872526
137,3,-0.5334317721426487,-0.9226378381252288
137,4,-0.3029650002717972,-0.720448638498783
137,5,-0.5860383436083794,-1.0784444093704222
137,6,-0.6404325067996979,-1.1063543438911436
138,0,-0.4596857577562332,-0.7718914460390806
138,1,-0.17444929480552673,-0.7665872938930988
138,2,-0.6096407324075699,-1.0751221060752867
138,3,-0.5306541379541159,-0.9158171966671943
138,4,-0.27578872442245483,-0.6983453959226608
138,5,-0.5856417790055275,-1.0778465151786802
138,6,-0.6362514793872833,-1.1012286722660063
139,0,-0.45256292074918747,-0.7622749313712119
139,1,-0.1752084195613861,-0.7606484100222587
139,2,-0.6038946658372879,-1.0782039642333983
139,3,-0.5212698448449373,-0.8971119403839111
139,4,-0.2689298540353775,-0.6820619732141494
139,5,-0.5785703212022781,-1.0803512811660765
139,6,-0.6322645246982574,-1.1075578212738035
140,0,-0.45036591589450836,-0.7758639633655547
140,1,-0.1763865351676941,-0.7700465593487024
140,2,-0.597944512963295,-1.0753178179264067
140,3,-0.5133344791829586,-0.8924852415919303
140,4,-0.2703721225261688,-0.6979821577668189
140,5,-0.5731688737869263,-1.0771987318992613
140,6,-0.625957801938057,-1.1022942841053007
141,0,-0.4437093883752823,-0.773956137895584
141,1,-0.15477508306503296,-0.7669143520295619
141,2,-0.596822127699852,-1.0645055651664732
141,3,-0.5046594860032201,-0.8816587433218955
141,4,-0.24452093243598938,-0.7010719954967498
141,5,-0.5707358121871948,-1.0666881084442137
141,6,-0.631303608417511,-1.0948164045810698
142,0,-0.44643187895417213,-0.7658988825976848
142,1,-0.17169088125228882,-0.760779458284378
142,2,-0.5897586345672607,-1.0645340561866758
142,3,-0.49649901525117457,-0.8718262270092964
142,4,-0.24946528673171997,-0.6860495314002036
142,5,-0.565458245575428,-1.066651779413223
142,6,-0.6225316375494003,-1.0907845079898832
143,0,-0.45253118872642517,-0.7666168540716171
143,1,-0.16109198331832886,-0.7497068710625171
143,2,-0.5923093035817146,-1.059611517190933
143,3,-0.49508904991671443,-0.8616909451782703
143,4,-0.24764353036880493,-0.6766077607870101
143,5,-0.5683328658342361,-1.0619576454162596
143,6,-0.6240161806344986,-1.0823719680309294
144,0,-0.44868653267621994,-0.7647489786148071
144,1,-0.16704824566841125,-0.751537575572729
144,2,-0.5935346931219101,-1.0615018784999846
144,3,-0.4846895392984152,-0.8467189252376556
144,4,-0.23893967270851135,-0.6715880662202834
144,5,-0.5686662867665291,-1.0628003954887388
144,6,-0.6264943480491638,-1.0805044651031492
145,0,-0.4477536492049694,-0.7623053930699825
145,1,-0.17166590690612793,-0.7489183202385902
145,2,-0.5927898213267326,-1.073576647043228
145,3,-0.4775005169212818,-0.8423302762210368
145,4,-0.23575499653816223,-0.6569289743900298
145,5,-0.5679761990904808,-1.0746863961219786
145,6,-0.622908778488636,-1.0896136939525602
146,0,-0.44560398161411285,-0.7712855387479066
146,1,-0.16969504952430725,-0.7581452459096908
146,2,-0.5831416994333267,-1.067972260713577
146,3,-0.46101006865501404,-0.839179679006338
146,4,-0.2302657663822174,-0.660494390130043
146,5,-0.5585779398679733,-1.0695645093917845
146,6,-0.6189409866929054,-1.079754042625427
147,0,-0.43746593594551086,-0.771477186307311
147,1,-0.15640756487846375,-0.7585263580083846
147,2,-0.5779807865619659,-1.062122094631195
147,3,-0.4530648775398731,-0.8199049971997737
147,4,-0.21276473999023438,-0.6544365316629409
147,5,-0.5535158067941666,-1.063599246740341
147,6,-0.6107984259724617,-1.050987499952316
148,0,-0.4361453130841255,-0.772309362143278
148,1,-0.16089582443237305,-0.7568142034113406
148,2,-0.5773345977067947,-1.0629591226577757
148,3,-0.4442721717059612,-0.8103747155517339
148,4,-0.21072104573249817,-0.6502391427755355
148,5,-0.5527310520410538,-1.0640961110591887
148,6,-0.6159142851829529,-1.0523086369037626
149,0,-0.43296440690755844,-0.7613010771572589
149,1,-0.14763271808624268,-0.74017581269145
149,2,-0.5749524235725403,-1.070704388618469
149,3,-0.4322577565908432,-0.791707406938076
149,4,-0.19024059176445007,-0.622979837656021
149,5,-0.5498472638428211,-1.0718014419078825
149,6,-0.6150781139731407,-1.0578689754009245
150,0,-0.44246427714824677,-0.7628096744418144
150,1,-0.18153810501098633,-0.7485980458557605
150,2,-0.5774216279387474,-1.0689860761165617
150,3,-0.4300016537308693,-0.7834596831351518
150,4,-0.20574691891670227,-0.6333735764026641
150,5,-0.5526669174432755,-1.0694293558597563
150,6,-0.6139004826545715,-1.0557521760463713
151,0,-0.44340023025870323,-0.7682424664497375
151,1,-0.17624196410179138,-0.7495571143925189
151,2,-0.575834296643734,-1.062779265642166
151,3,-0.4195777401328087,-0.7781249929219484
151,4,-0.20268568396568298,-0.6368952423334121
151,5,-0.5515920706093311,-1.0635109722614287
151,6,-0.6061609089374542,-1.062865364551544
152,0,-0.44187989458441734,-0.7713492896407842
152,1,-0.16538521647453308,-0.7481542594730853
152,2,-0.573971800506115,-1.063175696134567
152,3,-0.40691014379262924,-0.7744398240000009
152,4,-0.19162511825561523,-0.6326257765293121
152,5,-0.5500211752951145,-1.063962835073471
152,6,-0.5993753671646118,-1.0635916769504545
153,0,-0.43101776391267776,-0.7723623525351285
153,1,-0.14972957968711853,-0.7491662457585334
153,2,-0.5673737600445747,-1.0596704363822935
153,3,-0.3854023888707161,-0.7691638369113206
153,4,-0.17570719122886658,-0.6367513865232467
153,5,-0.5425811409950256,-1.0600978314876555
153,6,-0.5859363600611687,-1.0610915899276732
154,0,-0.4291636794805527,-0.7581818468868732
154,1,-0.1438610851764679,-0.733675356209278
154,2,-0.5652799680829048,-1.0613300681114195
154,3,-0.3766605108976364,-0.7367703348398208
154,4,-0.17358878254890442,-0.616416710615158
154,5,-0.5402778126299381,-1.062206733226776
154,6,-0.5851501449942589,-1.0636945843696592
155,0,-0.4284556284546852,-0.7521587714552879
155,1,-0.13676851987838745,-0.7255971536040305
155,2,-0.5687451213598251,-1.0641735970973967
155,3,-0.3650623708963394,-0.7201076701283454
155,4,-0.1617150604724884,-0.6009421229362487
155,5,-0.5434654727578163,-1.064559209346771
155,6,-0.5858094170689583,-1.0657748758792875
156,0,-0.4284727945923805,-0.7564507156610488
156,1,-0.14419814944267273,-0.7312009215354919
156,2,-0.5666041597723961,-1.048982787132263
156,3,-0.35386015474796295,-0.7209497943520545
156,4,-0.16705051064491272,-0.6143412321805953
156,5,-0.5417813137173653,-1.0490680962800978
156,6,-0.5827301666140556,-1.0493677288293837
157,0,-0.44173067808151245,-0.7553729332983493
157,1,-0.18720629811286926,-0.732315319776535
157,2,-0.5618130378425121,-1.0480595111846922
157,3,-0.3660201281309128,-0.7183582440018653
157,4,-0.216557115316391,-0.624200615286827
157,5,-0.5382262617349625,-1.0482446879148482
157,6,-0.5669903755187988,-1.0468799054622648
158,0,-0.4227031022310257,-0.745269800722599
158,1,-0.13287439942359924,-0.7101476073265075
158,2,-0.5546660609543324,-1.0432122528553007
158,3,-0.32888734340667725,-0.6991464599967002
158,4,-0.16502517461776733,-0.5969356775283813
158,5,-0.5295127835124731,-1.0432119548320768
158,6,-0.574020117521286,-1.02574545443058
159,0,-0.4320517033338547,-0.7394580759108066
159,1,-0.1792551577091217,-0.7110332801938056
159,2,-0.5527110323309898,-1.040588143467903
159,3,-0.3384862542152405,-0.6946850970387458
159,4,-0.20878157019615173,-0.6037825375795364
159,5,-0.5286130979657173,-1.0398798167705534
159,6,-0.5714892894029617,-1.023061442375183
160,0,-0.4337700754404068,-0.7341643974184989
160,1,-0.1674889326095581,-0.7028410911560058
160,2,-0.5565802790224552,-1.033252316713333
160,3,-0.3249829113483429,-0.6845957070589065
160,4,-0.19622331857681274,-0.5913953959941863
160,5,-0.532234899699688,-1.0325590699911116
160,6,-0.5757183060050011,-1.016348886489868
161,0,-0.4175475090742111,-0.7253611341118812
161,1,-0.13336709141731262,-0.6873567804694175
161,2,-0.5434325002133846,-1.0317326962947844
161,3,-0.298116996884346,-0.6636226952075958
161,4,-0.16326794028282166,-0.5686602026224136
161,5,-0.5188939347863197,-1.0313048392534254
161,6,-0.5626790970563889,-1.014521452784538
162,0,-0.4182630181312561,-0.723330545425415
162,1,-0.1441846489906311,-0.6857025355100631
162,2,-0.5417344830930233,-1.0223815917968748
162,3,-0.29374662041664124,-0.6602720499038696
162,4,-0.17137464880943298,-0.5697276920080184
162,5,-0.5179707519710064,-1.0217230945825575
162,6,-0.5603455081582069,-1.0058985531330107
163,0,-0.4176495671272278,-0.7113983139395713
163,1,-0.1393078863620758,-0.6711035102605819
163,2,-0.5377796329557896,-1.0106456756591795
163,3,-0.28465327620506287,-0.6514562249183654
163,4,-0.1723509132862091,-0.5603195011615753
163,5,-0.5128830913454294,-1.0095631659030913
163,6,-0.5576459690928459,-0.9942497044801711
164,0,-0.4145742207765579,-0.7026144817471504
164,1,-0.1521093249320984,-0.6613514751195907
164,2,-0.5290514510124922,-1.005491244792938
164,3,-0.2803383022546768,-0.6414691388607024
164,4,-0.18389877676963806,-0.5520751804113387
164,5,-0.504966301843524,-1.0039648890495299
164,6,-0.5483419895172119,-0.9891800314188003
165,0,-0.4136541858315468,-0.6958381712436675
165,1,-0.16073310375213623,-0.6539881110191345
165,2,-0.5242218729108572,-0.9997744441032409
165,3,-0.27801941335201263,-0.6325231075286865
165,4,-0.18921202421188354,-0.5424304783344268
165,5,-0.5011085907462984,-0.9979871541261672
165,6,-0.5428350828588009,-0.9839098781347274
166,0,-0.2740512639284134,-0.6151775598526
166,1,-0.1424766182899475,-0.7032005667686462
166,2,-0.49882109207101166,-0.9959733963012695
166,3,-0.28948813676834106,-0.6340940177440643
166,4,-0.22378429770469666,-0.5286963760852813
166,5,-0.4533371739089489,-0.9986681371927261
166,6,-0.5273805484175682,-1.014057922363281
167,0,-0.27722376585006714,-0.6110310584306716
167,1,-0.15498220920562744,-0.7035775363445281
167,2,-0.49536905670538545,-0.9989486813545226
167,3,-0.28550755977630615,-0.6293052315711974
167,4,-0.22900867462158203,-0.5239555120468139
167,5,-0.44367851689457893,-0.9978585720062255
167,6,-0.5217421799898148,-1.0239988446235655
168,0,-0.25619901716709137,-0.5841349691152572
